,CCC,CCD,CCR,CDC,CDD,CDR,CRC,CRD,CRR,DCC,DCD,DCR,DDC,DDD,DDR,DRC,DRD,DRR,RCC,RCD,RCR,RDC,RDD,RDR,RRC,RRD,RRR
0,0.039,0.05,0.03,0.024,0.033,0.047,0.03,0.043,0.047,0.043,0.032,0.033,0.045,0.042,0.04,0.034,0.035,0.035,0.042,0.035,0.026,0.032,0.043,0.049,0.027,0.032,0.032
0,0.039,0.05,0.03,0.024,0.033,0.047,0.03,0.043,0.047,0.043,0.032,0.033,0.045,0.042,0.04,0.034,0.035,0.035,0.042,0.035,0.026,0.032,0.043,0.049,0.027,0.032,0.032
0,0.039,0.05,0.03,0.024,0.033,0.047,0.03,0.043,0.047,0.043,0.032,0.033,0.045,0.042,0.04,0.034,0.035,0.035,0.042,0.035,0.026,0.032,0.043,0.048,0.027,0.032,0.033
0,0.039,0.05,0.03,0.024,0.033,0.047,0.03,0.043,0.047,0.042,0.032,0.034,0.045,0.042,0.04,0.034,0.035,0.035,0.042,0.035,0.026,0.032,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.047,0.042,0.032,0.034,0.045,0.042,0.04,0.034,0.035,0.035,0.042,0.035,0.026,0.032,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.047,0.041,0.032,0.034,0.045,0.042,0.04,0.034,0.035,0.035,0.042,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.047,0.041,0.032,0.034,0.045,0.042,0.04,0.034,0.035,0.035,0.042,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.047,0.04,0.032,0.035,0.045,0.042,0.04,0.034,0.035,0.035,0.042,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.046,0.04,0.032,0.035,0.045,0.042,0.04,0.034,0.035,0.036,0.042,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.029,0.043,0.046,0.04,0.032,0.035,0.045,0.042,0.04,0.034,0.035,0.036,0.042,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.034
0,0.039,0.051,0.03,0.024,0.033,0.046,0.029,0.043,0.046,0.04,0.032,0.035,0.045,0.042,0.041,0.034,0.035,0.036,0.042,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.029,0.043,0.046,0.04,0.032,0.035,0.045,0.042,0.041,0.034,0.035,0.036,0.042,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.029,0.043,0.046,0.04,0.032,0.036,0.045,0.042,0.041,0.034,0.035,0.036,0.041,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.029,0.043,0.046,0.04,0.032,0.036,0.045,0.042,0.041,0.034,0.035,0.036,0.041,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.029,0.043,0.046,0.04,0.032,0.036,0.045,0.042,0.041,0.034,0.035,0.036,0.041,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.029,0.043,0.046,0.04,0.032,0.036,0.045,0.042,0.041,0.034,0.035,0.036,0.041,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.033
0,0.039,0.051,0.03,0.024,0.033,0.046,0.029,0.043,0.046,0.04,0.032,0.036,0.045,0.042,0.041,0.033,0.035,0.036,0.041,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.034
0,0.039,0.051,0.03,0.024,0.033,0.046,0.029,0.043,0.046,0.04,0.032,0.036,0.045,0.042,0.041,0.033,0.035,0.036,0.041,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.034
0,0.039,0.051,0.03,0.024,0.033,0.046,0.029,0.043,0.046,0.04,0.032,0.036,0.044,0.042,0.041,0.033,0.035,0.037,0.041,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.034
0,0.039,0.051,0.03,0.024,0.033,0.046,0.029,0.043,0.046,0.04,0.032,0.036,0.044,0.042,0.041,0.033,0.035,0.037,0.041,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.034
0,0.039,0.051,0.03,0.024,0.033,0.045,0.03,0.043,0.046,0.04,0.032,0.036,0.044,0.042,0.041,0.033,0.035,0.037,0.041,0.035,0.026,0.033,0.043,0.048,0.027,0.032,0.034
0,0.039,0.051,0.03,0.024,0.033,0.045,0.03,0.043,0.046,0.04,0.032,0.036,0.044,0.042,0.041,0.033,0.035,0.037,0.04,0.035,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.046,0.04,0.032,0.036,0.044,0.042,0.041,0.033,0.035,0.037,0.04,0.035,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.046,0.04,0.032,0.036,0.044,0.042,0.041,0.033,0.035,0.037,0.04,0.035,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.046,0.04,0.032,0.036,0.044,0.042,0.041,0.033,0.035,0.037,0.04,0.035,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.046,0.04,0.032,0.036,0.044,0.042,0.041,0.033,0.035,0.037,0.04,0.035,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.046,0.039,0.032,0.036,0.044,0.042,0.041,0.034,0.035,0.037,0.04,0.035,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.046,0.039,0.032,0.036,0.044,0.042,0.041,0.034,0.035,0.037,0.04,0.035,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.033,0.046,0.03,0.043,0.046,0.039,0.032,0.036,0.043,0.042,0.041,0.034,0.035,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.032,0.046,0.03,0.043,0.046,0.039,0.032,0.036,0.043,0.042,0.041,0.035,0.035,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.032,0.046,0.03,0.043,0.046,0.039,0.032,0.036,0.043,0.042,0.041,0.035,0.035,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.032,0.046,0.03,0.043,0.046,0.039,0.032,0.036,0.043,0.042,0.041,0.035,0.035,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.032,0.046,0.03,0.043,0.046,0.039,0.032,0.036,0.043,0.042,0.041,0.035,0.035,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.032,0.046,0.03,0.043,0.046,0.039,0.032,0.036,0.043,0.042,0.041,0.035,0.035,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.027,0.032,0.034
0,0.038,0.051,0.03,0.024,0.032,0.046,0.03,0.043,0.046,0.039,0.032,0.036,0.043,0.042,0.041,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.038,0.051,0.03,0.024,0.032,0.046,0.03,0.043,0.046,0.039,0.032,0.036,0.043,0.042,0.041,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.038,0.051,0.03,0.024,0.032,0.046,0.03,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.041,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.038,0.052,0.03,0.024,0.032,0.046,0.03,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.038,0.052,0.03,0.024,0.032,0.046,0.03,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.038,0.052,0.03,0.024,0.032,0.046,0.03,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.038,0.052,0.03,0.024,0.032,0.046,0.03,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.038,0.052,0.03,0.024,0.032,0.046,0.03,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.037,0.052,0.03,0.024,0.033,0.046,0.03,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.037,0.052,0.03,0.024,0.033,0.046,0.03,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.037,0.052,0.03,0.024,0.033,0.046,0.03,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.037,0.052,0.03,0.024,0.033,0.046,0.03,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.037,0.052,0.03,0.024,0.033,0.046,0.029,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.037,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.037,0.052,0.03,0.024,0.033,0.046,0.029,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.037,0.027,0.033,0.043,0.048,0.028,0.032,0.034
0,0.037,0.053,0.03,0.024,0.033,0.046,0.029,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.037,0.027,0.033,0.043,0.048,0.028,0.032,0.033
0,0.037,0.053,0.03,0.024,0.033,0.046,0.029,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.037,0.027,0.033,0.043,0.048,0.028,0.032,0.033
0,0.037,0.053,0.03,0.024,0.033,0.046,0.029,0.043,0.047,0.038,0.032,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.037,0.027,0.033,0.043,0.048,0.028,0.032,0.033
0,0.037,0.053,0.03,0.024,0.034,0.046,0.029,0.043,0.047,0.038,0.031,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.037,0.027,0.033,0.043,0.048,0.028,0.032,0.033
0,0.037,0.053,0.03,0.024,0.034,0.046,0.029,0.043,0.047,0.038,0.031,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.037,0.026,0.033,0.043,0.048,0.029,0.032,0.033
0,0.037,0.053,0.03,0.024,0.034,0.046,0.03,0.043,0.047,0.038,0.031,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.037,0.026,0.032,0.043,0.048,0.029,0.032,0.033
0,0.037,0.053,0.03,0.024,0.034,0.046,0.03,0.043,0.047,0.038,0.031,0.036,0.043,0.042,0.04,0.035,0.033,0.037,0.04,0.037,0.026,0.032,0.043,0.048,0.03,0.032,0.033
0,0.037,0.053,0.03,0.024,0.034,0.045,0.03,0.043,0.047,0.038,0.031,0.036,0.043,0.042,0.04,0.035,0.033,0.037,0.04,0.037,0.026,0.032,0.043,0.048,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.03,0.043,0.047,0.038,0.031,0.036,0.043,0.042,0.04,0.035,0.033,0.037,0.04,0.037,0.026,0.032,0.043,0.048,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.03,0.043,0.047,0.038,0.031,0.036,0.043,0.042,0.04,0.035,0.033,0.037,0.04,0.037,0.026,0.032,0.043,0.048,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.03,0.043,0.047,0.038,0.031,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.026,0.032,0.043,0.048,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.03,0.043,0.047,0.038,0.031,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.026,0.032,0.043,0.048,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.035,0.045,0.03,0.042,0.047,0.038,0.031,0.036,0.043,0.042,0.04,0.035,0.034,0.037,0.04,0.036,0.026,0.032,0.043,0.048,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.03,0.042,0.047,0.038,0.031,0.036,0.043,0.043,0.04,0.035,0.034,0.037,0.04,0.036,0.026,0.032,0.043,0.048,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.031,0.042,0.047,0.038,0.031,0.036,0.043,0.043,0.04,0.035,0.034,0.037,0.039,0.036,0.026,0.032,0.043,0.048,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.031,0.042,0.047,0.038,0.031,0.036,0.043,0.043,0.04,0.035,0.034,0.037,0.039,0.036,0.026,0.032,0.043,0.048,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.031,0.042,0.047,0.038,0.031,0.036,0.043,0.043,0.04,0.035,0.034,0.037,0.039,0.036,0.026,0.032,0.043,0.048,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.031,0.042,0.047,0.038,0.031,0.036,0.043,0.043,0.04,0.035,0.034,0.037,0.039,0.036,0.026,0.032,0.043,0.048,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.031,0.042,0.047,0.038,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.043,0.049,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.031,0.042,0.047,0.038,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.043,0.049,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.031,0.041,0.047,0.038,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.031,0.041,0.047,0.038,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.032,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.031,0.041,0.046,0.038,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.024,0.034,0.045,0.031,0.041,0.046,0.038,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.034,0.045,0.031,0.041,0.046,0.037,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.034,0.045,0.031,0.041,0.046,0.037,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.034,0.045,0.031,0.041,0.046,0.037,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.034,0.045,0.031,0.041,0.046,0.037,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.034,0.045,0.031,0.041,0.046,0.037,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.034,0.045,0.031,0.041,0.046,0.037,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.034,0.045,0.031,0.041,0.046,0.037,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.045,0.031,0.041,0.045,0.037,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.045,0.031,0.041,0.045,0.037,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.045,0.031,0.041,0.045,0.037,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.045,0.031,0.041,0.045,0.037,0.031,0.036,0.043,0.043,0.04,0.034,0.034,0.037,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.045,0.031,0.041,0.045,0.037,0.031,0.036,0.043,0.043,0.04,0.035,0.034,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.03,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.045,0.031,0.041,0.045,0.037,0.03,0.036,0.043,0.043,0.04,0.035,0.034,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.036,0.043,0.043,0.04,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.036,0.043,0.043,0.04,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.036,0.043,0.043,0.04,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.036,0.043,0.043,0.04,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.036,0.043,0.043,0.04,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.036,0.043,0.043,0.04,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.036,0.043,0.043,0.04,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.037,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.036,0.043,0.043,0.04,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.036,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.036,0.044,0.043,0.04,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.036,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.036,0.044,0.043,0.04,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.036,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.036,0.044,0.043,0.04,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.036,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.035,0.044,0.043,0.041,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.044,0.049,0.031,0.033,0.034
0,0.036,0.053,0.03,0.025,0.035,0.044,0.031,0.041,0.045,0.037,0.03,0.035,0.044,0.043,0.041,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.045,0.049,0.03,0.033,0.034
0,0.036,0.053,0.03,0.025,0.035,0.044,0.031,0.04,0.045,0.037,0.031,0.035,0.044,0.043,0.041,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.045,0.049,0.03,0.033,0.034
0,0.036,0.053,0.03,0.025,0.035,0.044,0.031,0.04,0.045,0.037,0.031,0.035,0.044,0.043,0.041,0.035,0.035,0.036,0.039,0.036,0.026,0.032,0.045,0.049,0.03,0.033,0.034
0,0.036,0.053,0.03,0.025,0.035,0.044,0.031,0.04,0.045,0.037,0.031,0.035,0.043,0.043,0.041,0.035,0.036,0.036,0.039,0.036,0.026,0.032,0.045,0.049,0.03,0.033,0.034
0,0.036,0.053,0.03,0.025,0.035,0.044,0.031,0.04,0.045,0.037,0.031,0.035,0.043,0.043,0.041,0.035,0.036,0.036,0.039,0.036,0.026,0.032,0.045,0.049,0.03,0.033,0.034
0,0.035,0.053,0.03,0.025,0.036,0.044,0.031,0.04,0.045,0.037,0.031,0.035,0.043,0.043,0.041,0.035,0.036,0.036,0.039,0.036,0.026,0.032,0.045,0.049,0.03,0.033,0.034
0,0.035,0.053,0.03,0.025,0.036,0.044,0.031,0.04,0.045,0.037,0.031,0.035,0.043,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.032,0.045,0.049,0.03,0.033,0.034
0,0.035,0.053,0.03,0.025,0.036,0.044,0.031,0.04,0.045,0.037,0.031,0.035,0.043,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.032,0.045,0.049,0.03,0.033,0.034
0,0.035,0.053,0.03,0.025,0.036,0.044,0.031,0.04,0.045,0.037,0.031,0.035,0.043,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.032,0.045,0.049,0.03,0.033,0.034
0,0.035,0.054,0.03,0.025,0.036,0.044,0.031,0.04,0.045,0.037,0.031,0.035,0.043,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.032,0.045,0.049,0.029,0.033,0.034
0,0.035,0.054,0.03,0.025,0.036,0.044,0.031,0.04,0.045,0.037,0.031,0.035,0.043,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.032,0.045,0.049,0.029,0.033,0.034
0,0.035,0.054,0.03,0.025,0.036,0.044,0.031,0.04,0.045,0.037,0.031,0.036,0.043,0.043,0.041,0.033,0.036,0.036,0.039,0.037,0.026,0.032,0.045,0.049,0.029,0.033,0.034
0,0.035,0.054,0.03,0.025,0.036,0.044,0.031,0.041,0.045,0.037,0.031,0.036,0.043,0.043,0.041,0.033,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.049,0.029,0.033,0.034
0,0.035,0.054,0.03,0.025,0.036,0.044,0.031,0.041,0.045,0.037,0.031,0.036,0.042,0.043,0.041,0.033,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.035,0.054,0.03,0.025,0.036,0.043,0.031,0.041,0.045,0.037,0.032,0.036,0.042,0.043,0.041,0.033,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.035,0.054,0.03,0.025,0.036,0.043,0.031,0.041,0.045,0.037,0.032,0.036,0.041,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.035,0.054,0.03,0.025,0.036,0.043,0.031,0.041,0.045,0.037,0.032,0.036,0.041,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.035,0.054,0.03,0.025,0.036,0.043,0.031,0.041,0.045,0.037,0.032,0.036,0.041,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.035,0.054,0.03,0.026,0.036,0.043,0.031,0.041,0.045,0.036,0.032,0.036,0.041,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.035,0.054,0.03,0.026,0.036,0.043,0.031,0.041,0.045,0.036,0.032,0.036,0.041,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.035,0.054,0.03,0.026,0.036,0.043,0.031,0.041,0.045,0.036,0.032,0.036,0.041,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.035,0.054,0.03,0.026,0.036,0.043,0.031,0.041,0.045,0.036,0.032,0.036,0.041,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.034,0.054,0.03,0.026,0.036,0.043,0.031,0.041,0.045,0.037,0.032,0.036,0.041,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.034,0.054,0.03,0.026,0.036,0.043,0.031,0.041,0.045,0.037,0.032,0.036,0.041,0.043,0.041,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.034,0.053,0.03,0.026,0.036,0.043,0.031,0.041,0.045,0.037,0.032,0.036,0.041,0.043,0.042,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.034,0.053,0.03,0.027,0.036,0.043,0.031,0.041,0.044,0.037,0.032,0.036,0.041,0.043,0.042,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.034,0.053,0.03,0.027,0.036,0.043,0.031,0.041,0.044,0.037,0.032,0.036,0.041,0.043,0.042,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.034,0.053,0.03,0.027,0.036,0.043,0.031,0.041,0.044,0.037,0.032,0.036,0.041,0.043,0.042,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
0,0.034,0.053,0.03,0.027,0.036,0.043,0.031,0.041,0.044,0.037,0.032,0.036,0.041,0.043,0.042,0.034,0.036,0.036,0.039,0.037,0.026,0.031,0.045,0.05,0.029,0.033,0.034
